avg_euclid_speed,max_euclid_speed,min_euclid_speed,avg_x_manhattan_speed,max_x_manhattan_speed,min_x_manhattan_speed,avg_y_manhattan_speed,max_y_manhattan_speed,min_y_manhattan_speed,STD to Vertical Central Line,STD to Horizontal Central Line,Ratio A1,Ratio A2,Ratio A3,Ratio A4,Ratio A5,Large Drift from Max Horizontally,Large Drift from Max Vertically,Small Drift from Max Horizontally,Small Drift from Max Vertically,Large Drift from Average Horizontally,Large Drift from Average Vertically,Small Drift from Average Horizontally,Small Drift from Average Vertically,Class
10.714028602227494,0.08327714399474442,29.24833740664954,8.648514996390407,0.02927086280746158,28.048023728912774,5.0344178092481995,0.04500130061562523,17.833521200034692,24.110596520788018,117.12481069344571,0.6783536585365896,0.8668910242217608,1.363801977907581,1.4635394086534308,12.112149082679286,346073.255454778,262910.86097873945,242446.37845477814,207352.28497873934,450810.8957832961,318578.1260803714,252359.6593727184,209370.00868235802,1
18.972743959519033,0.16007317715876268,35.55512980136537,10.079960813089366,7.806157496849069E-5,26.564588147130458,13.089053317959527,0.1600731581249372,30.0,40.141168848296175,151.40485867767896,0.2004855767252402,0.383685527386731,1.9491373515572479,1.3549204178937047,2.383167688729108,232591.37244689744,329362.85193179606,138745.01044689727,264805.66093179595,328792.7916165505,394163.09347131674,153092.20703455125,268205.006290545,1
11.906235852030683,0.09223805973405147,28.457945305582413,7.823657050112764,0.0015059840720084297,24.232169591523963,7.289131979456702,0.026775222011216862,23.132601807823324,53.32986638826316,117.62918229882412,3.263257575757576,0.5155524766193288,1.336602343310899,0.8617126908729826,2.4176155915660384,281376.51444144547,132467.53979290856,184370.3274414454,81043.61579290856,379605.1720002474,184419.85863558186,194371.96273169343,85661.16198900813,1
16.72716825531524,0.14135523766200886,35.38859074478047,9.48259558303571,0.0244517172629158,27.92182974081179,10.19508191256145,0.07245735385239091,28.057877366244732,50.5866829566834,154.291022219927,0.24621926751115847,0.22252969097748773,1.4694582988310971,1.0601598361173978,2.6599526923037216,222069.85678750073,237694.8713934826,129059.18278750074,176566.9413934826,317273.1718873699,299195.88451356697,142563.27269276167,180602.9701999146,1
17.281885070928563,0.16324928185493848,30.45326717481427,9.542164845028044,0.02528301388319829,26.379298046312563,10.61046767825197,0.048033623536477346,25.741519063344338,51.53617219336094,147.33415849460198,0.3426346239430351,0.3974854374531447,1.8287923498480188,1.1444208881231306,2.5925252627837296,230610.07446785204,173907.71826947195,140026.865467852,119331.00326947193,323119.26945973054,228931.58300622436,152512.22750082583,123753.87420439727,1
8.403793011799218,0.1272257352285501,26.428811506824868,5.410433778624027,0.0030383746721059693,21.47401683259569,4.876817545359664,0.013811700483410039,26.3456542470979,59.09156463937484,41.7254396206433,2.692005976839741,2.70597716588314,1.4367164477298873,0.6313461133347378,1.5030064085975678,386554.3871247253,65449.085642342725,278656.6651247252,23203.151642342727,494797.3533625983,108696.83258962457,283019.6759930548,28889.3399640978,0
13.103889965540779,0.38756918252257566,27.238453134704052,10.249374807877034,0.07429138008211252,27.2001751996265,6.454900842559094,0.029739815140598237,16.625789402044802,95.23881507653975,101.17884289719277,0.5067234071259121,0.8394105195894401,0.5811048832481461,0.747437355159574,2.3050702631548567,296730.69357314584,76180.95633901848,168357.7865731459,16675.423198791912,426395.1869851876,140713.81207387324,177746.4731133513,27014.458268148526,0
9.288254228605462,0.05973707933435707,26.023009637436104,6.286758099233382,0.007967208646520303,20.623748571668184,5.791138447611601,0.0027311090945938057,24.693014527738377,92.27266965555228,66.7271403578372,2.215880294437083,1.6098212056615024,0.4341987317818135,0.652560835522928,1.34043601041563,441283.7060864162,88343.36885080212,307694.94608641625,23949.528735878244,575518.4609198703,154664.94780576177,314870.90624835255,33469.283706319125,0
4.172053270965125,0.14004820744220137,28.716693413753493,1.9209626679259404,4.8080005128490154E-4,25.1874318866594,3.22995992789225,0.0061566734368019285,16.207184639298376,96.13576432944767,465.21543412606854,2.908824874256972,2.9221699306715254,0.5936040620524881,0.5330017245556772,1.044748571753327,159597.60408333788,41120.66617931807,23415.134916662144,29842.4988206819,343513.173549886,115084.7196750793,33924.72474316188,41740.929479690945,0
26.986212317128174,3.8372261681580104,35.92437202853151,15.502724051084316,0.9512559342055388,27.369781799540863,21.40103539599972,3.0059124169018316,30.0,141.91355566072542,91.38862857561949,0.6262224572682236,2.675663501558531,0.33113508418551796,0.7229561410130594,1.1545319054979022,307534.91012417193,68631.50738036963,182878.285124172,11486.150477058909,433056.70596471993,134597.67815865183,190868.38957762162,22190.436152151244,0
4.787741853673785,0.019652760642692387,28.824192596200124,1.970220185169981,5.43339145049324E-4,24.31895456718811,4.156958736496251,0.013531484524555335,15.473284317877653,85.27351004652539,302.7528466828452,1.084532906818316,0.8313419695635785,0.654995486474989,0.6894192218600279,0.8069116694326357,69685.68818892025,18000.98326133977,10891.133811079773,11600.545738660236,150623.8656719487,50451.07585635392,15041.980853625642,20085.166750567427,0
